May 24, 2023   22:11:48
Amperometric i-t Curve
File: c:/users/mapence2/desktop/data/2023_05_24\expt2\mix_5\it_1.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: CA
Note: 

Init E (V) = 0.7
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, -3.238e-10
2.000e-1, -3.196e-10
3.000e-1, -3.158e-10
4.000e-1, -3.123e-10
5.000e-1, -3.091e-10
6.000e-1, -3.060e-10
7.000e-1, -3.030e-10
8.000e-1, -3.003e-10
9.000e-1, -2.978e-10
1.000e+0, -2.955e-10
1.100e+0, -2.933e-10
1.200e+0, -2.912e-10
1.300e+0, -2.892e-10
1.400e+0, -2.873e-10
1.500e+0, -2.856e-10
1.600e+0, -2.840e-10
1.700e+0, -2.823e-10
1.800e+0, -2.807e-10
1.900e+0, -2.792e-10
2.000e+0, -2.779e-10
2.100e+0, -2.766e-10
2.200e+0, -2.753e-10
2.300e+0, -2.741e-10
2.400e+0, -2.729e-10
2.500e+0, -2.717e-10
2.600e+0, -2.706e-10
2.700e+0, -2.696e-10
2.800e+0, -2.686e-10
2.900e+0, -2.677e-10
3.000e+0, -2.668e-10
3.100e+0, -2.659e-10
3.200e+0, -2.651e-10
3.300e+0, -2.643e-10
3.400e+0, -2.634e-10
3.500e+0, -2.627e-10
3.600e+0, -2.621e-10
3.700e+0, -2.616e-10
3.800e+0, -2.612e-10
3.900e+0, -2.610e-10
4.000e+0, -2.601e-10
4.100e+0, -2.592e-10
4.200e+0, -2.587e-10
4.300e+0, -2.584e-10
4.400e+0, -2.578e-10
4.500e+0, -2.573e-10
4.600e+0, -2.568e-10
4.700e+0, -2.563e-10
4.800e+0, -2.558e-10
4.900e+0, -2.556e-10
5.000e+0, -2.550e-10
5.100e+0, -2.544e-10
5.200e+0, -2.538e-10
5.300e+0, -2.533e-10
5.400e+0, -2.525e-10
5.500e+0, -2.520e-10
5.600e+0, -2.516e-10
5.700e+0, -2.514e-10
5.800e+0, -2.510e-10
5.900e+0, -2.508e-10
6.000e+0, -2.507e-10
6.100e+0, -2.504e-10
6.200e+0, -2.499e-10
6.300e+0, -2.496e-10
6.400e+0, -2.493e-10
6.500e+0, -2.490e-10
6.600e+0, -2.489e-10
6.700e+0, -2.487e-10
6.800e+0, -2.484e-10
6.900e+0, -2.481e-10
7.000e+0, -2.476e-10
7.100e+0, -2.473e-10
7.200e+0, -2.471e-10
7.300e+0, -2.469e-10
7.400e+0, -2.467e-10
7.500e+0, -2.465e-10
7.600e+0, -2.462e-10
7.700e+0, -2.461e-10
7.800e+0, -2.460e-10
7.900e+0, -2.458e-10
8.000e+0, -2.456e-10
8.100e+0, -2.455e-10
8.200e+0, -2.452e-10
8.300e+0, -2.450e-10
8.400e+0, -2.449e-10
8.500e+0, -2.448e-10
8.600e+0, -2.445e-10
8.700e+0, -2.445e-10
8.800e+0, -2.444e-10
8.900e+0, -2.441e-10
9.000e+0, -2.438e-10
9.100e+0, -2.436e-10
9.200e+0, -2.436e-10
9.300e+0, -2.434e-10
9.400e+0, -2.433e-10
9.500e+0, -2.432e-10
9.600e+0, -2.431e-10
9.700e+0, -2.429e-10
9.800e+0, -2.426e-10
9.900e+0, -2.424e-10
1.000e+1, -2.421e-10
1.010e+1, -2.420e-10
1.020e+1, -2.418e-10
1.030e+1, -2.417e-10
1.040e+1, -2.414e-10
1.050e+1, -2.411e-10
1.060e+1, -2.413e-10
1.070e+1, -2.413e-10
1.080e+1, -2.411e-10
1.090e+1, -2.409e-10
1.100e+1, -2.408e-10
1.110e+1, -2.407e-10
1.120e+1, -2.405e-10
1.130e+1, -2.404e-10
1.140e+1, -2.402e-10
1.150e+1, -2.401e-10
1.160e+1, -2.400e-10
1.170e+1, -2.398e-10
1.180e+1, -2.397e-10
1.190e+1, -2.395e-10
1.200e+1, -2.395e-10
1.210e+1, -2.393e-10
1.220e+1, -2.392e-10
1.230e+1, -2.390e-10
1.240e+1, -2.388e-10
1.250e+1, -2.387e-10
1.260e+1, -2.386e-10
1.270e+1, -2.383e-10
1.280e+1, -2.382e-10
1.290e+1, -2.380e-10
1.300e+1, -2.379e-10
1.310e+1, -2.377e-10
1.320e+1, -2.375e-10
1.330e+1, -2.373e-10
1.340e+1, -2.371e-10
1.350e+1, -2.368e-10
1.360e+1, -2.367e-10
1.370e+1, -2.365e-10
1.380e+1, -2.362e-10
1.390e+1, -2.360e-10
1.400e+1, -2.359e-10
1.410e+1, -2.357e-10
1.420e+1, -2.355e-10
1.430e+1, -2.355e-10
1.440e+1, -2.354e-10
1.450e+1, -2.352e-10
1.460e+1, -2.351e-10
1.470e+1, -2.350e-10
1.480e+1, -2.349e-10
1.490e+1, -2.349e-10
1.500e+1, -2.347e-10
1.510e+1, -2.347e-10
1.520e+1, -2.345e-10
1.530e+1, -2.344e-10
1.540e+1, -2.343e-10
1.550e+1, -2.342e-10
1.560e+1, -2.340e-10
1.570e+1, -2.338e-10
1.580e+1, -2.338e-10
1.590e+1, -2.337e-10
1.600e+1, -2.335e-10
1.610e+1, -2.332e-10
1.620e+1, -2.333e-10
1.630e+1, -2.336e-10
1.640e+1, -2.334e-10
1.650e+1, -2.331e-10
1.660e+1, -2.328e-10
1.670e+1, -2.326e-10
1.680e+1, -2.324e-10
1.690e+1, -2.323e-10
1.700e+1, -2.323e-10
1.710e+1, -2.320e-10
1.720e+1, -2.320e-10
1.730e+1, -2.318e-10
1.740e+1, -2.316e-10
1.750e+1, -2.315e-10
1.760e+1, -2.318e-10
1.770e+1, -2.316e-10
1.780e+1, -2.311e-10
1.790e+1, -2.307e-10
1.800e+1, -2.306e-10
1.810e+1, -2.304e-10
1.820e+1, -2.301e-10
1.830e+1, -2.298e-10
1.840e+1, -2.296e-10
1.850e+1, -2.293e-10
1.860e+1, -2.290e-10
1.870e+1, -2.287e-10
1.880e+1, -2.284e-10
1.890e+1, -2.280e-10
1.900e+1, -2.277e-10
1.910e+1, -2.276e-10
1.920e+1, -2.273e-10
1.930e+1, -2.272e-10
1.940e+1, -2.271e-10
1.950e+1, -2.269e-10
1.960e+1, -2.268e-10
1.970e+1, -2.267e-10
1.980e+1, -2.267e-10
1.990e+1, -2.266e-10
2.000e+1, -2.265e-10
2.010e+1, -2.265e-10
2.020e+1, -2.264e-10
2.030e+1, -2.263e-10
2.040e+1, -2.262e-10
2.050e+1, -2.262e-10
2.060e+1, -2.261e-10
2.070e+1, -2.261e-10
2.080e+1, -2.260e-10
2.090e+1, -2.260e-10
2.100e+1, -2.261e-10
2.110e+1, -2.260e-10
2.120e+1, -2.259e-10
2.130e+1, -2.258e-10
2.140e+1, -2.257e-10
2.150e+1, -2.256e-10
2.160e+1, -2.255e-10
2.170e+1, -2.253e-10
2.180e+1, -2.253e-10
2.190e+1, -2.254e-10
2.200e+1, -2.255e-10
2.210e+1, -2.253e-10
2.220e+1, -2.250e-10
2.230e+1, -2.248e-10
2.240e+1, -2.245e-10
2.250e+1, -2.244e-10
2.260e+1, -2.244e-10
2.270e+1, -2.246e-10
2.280e+1, -2.245e-10
2.290e+1, -2.244e-10
2.300e+1, -2.244e-10
2.310e+1, -2.243e-10
2.320e+1, -2.243e-10
2.330e+1, -2.242e-10
2.340e+1, -2.243e-10
2.350e+1, -2.245e-10
2.360e+1, -2.245e-10
2.370e+1, -2.245e-10
2.380e+1, -2.242e-10
2.390e+1, -2.241e-10
2.400e+1, -2.241e-10
2.410e+1, -2.249e-10
2.420e+1, -2.244e-10
2.430e+1, -2.240e-10
2.440e+1, -2.239e-10
2.450e+1, -2.239e-10
2.460e+1, -2.238e-10
2.470e+1, -2.237e-10
2.480e+1, -2.237e-10
2.490e+1, -2.237e-10
2.500e+1, -2.235e-10
2.510e+1, -2.233e-10
2.520e+1, -2.232e-10
2.530e+1, -2.232e-10
2.540e+1, -2.230e-10
2.550e+1, -2.228e-10
2.560e+1, -2.227e-10
2.570e+1, -2.225e-10
2.580e+1, -2.225e-10
2.590e+1, -2.224e-10
2.600e+1, -2.223e-10
2.610e+1, -2.220e-10
2.620e+1, -2.220e-10
2.630e+1, -2.219e-10
2.640e+1, -2.218e-10
2.650e+1, -2.216e-10
2.660e+1, -2.215e-10
2.670e+1, -2.213e-10
2.680e+1, -2.213e-10
2.690e+1, -2.213e-10
2.700e+1, -2.212e-10
2.710e+1, -2.210e-10
2.720e+1, -2.209e-10
2.730e+1, -2.209e-10
2.740e+1, -2.207e-10
2.750e+1, -2.206e-10
2.760e+1, -2.207e-10
2.770e+1, -2.209e-10
2.780e+1, -2.210e-10
2.790e+1, -2.209e-10
2.800e+1, -2.208e-10
2.810e+1, -2.207e-10
2.820e+1, -2.207e-10
2.830e+1, -2.206e-10
2.840e+1, -2.206e-10
2.850e+1, -2.206e-10
2.860e+1, -2.207e-10
2.870e+1, -2.208e-10
2.880e+1, -2.209e-10
2.890e+1, -2.209e-10
2.900e+1, -2.210e-10
2.910e+1, -2.210e-10
2.920e+1, -2.211e-10
2.930e+1, -2.211e-10
2.940e+1, -2.211e-10
2.950e+1, -2.211e-10
2.960e+1, -2.212e-10
2.970e+1, -2.213e-10
2.980e+1, -2.214e-10
2.990e+1, -2.215e-10
3.000e+1, -2.215e-10
